url,name,lat,lng,住所,売買価格,建築時期,敷地面積,建築面積,駐車場,建築構造,間取り,補修の要否,主要施設までの交通,物件の特徴,備考,地目,用途地域,建ぺい率,容積率,接続道路,特記事項,賃貸価格
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%96%8b%e7%94%b0-no-213/,敦賀市疋田 no.213,35.6038763,136.0974336,敦賀市疋田14号平瀬5番4,200万円,昭和50年9月,514㎡,"1F:107.59㎡
                                                                                                                                                    2F:33.49㎡",1台,木造,図面参照,大幅な補修必要,"新疋田駅：約1,400m、敦賀病院：約9,300m、中郷保育園：約5,000m、
中郷小学校：約4,800m、気比中学校：約6,500m",上下水道引き込み有り。様々な用途に使える広さ。,"別途仲介手数料(税込330,000円)が必要です。シロアリの被害あり。",,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%b3%89%e3%82%b1%e4%b8%98%e7%94%ba-no-212/,敦賀市泉ケ丘町 no.212,35.6456264,136.0914379,敦賀市泉ケ丘町25-3,1680万円,昭和62年9月,183.57㎡,"1F:53.65㎡
                                                                                                                                                    2F:44.68㎡",1台,木造,図面参照,現在補修中,"敦賀駅：約2,200m、敦賀病院：約3,100m、
東郷保育園：約600m、角鹿小中学校：約2,100m、",上下水道、プロパンガス,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e8%89%b2%e6%b5%9c-no-211/,敦賀市色浜 no.211,35.726772954721,136.03130964775,敦賀市色浜7号金浦2番4,240万円,,396.86㎡,,,,,,"敦賀駅：約13,800m、敦賀病院：約12,400m、櫛川保育園：約10,700m、
松原小学校：約11,100m、松陵中学校：約10,800m",管理組合地のため規約がございます。別荘地です。,,宅地,第1種住居地域、国定公園第3種特別地域,60,200,私道(幅員5m),,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%a4%a7%e6%af%94%e7%94%b0-no-210/,敦賀市大比田 no.210,35.744542350768,136.1002930957,敦賀市大比田34-16-3,1500万円,平成5年,318.22㎡,1F:68.71㎡,5台,木造,図面参照,多少の補修必要,"敦賀駅：約14,400m、東浦診療所：約100m、
東浦保育園：約10m、東浦小中学校：約950m",上水道、下水農業集落排水、プロパンガス、別荘に最適,"別途、登記費用及び媒介手数料(税込561,000円)が必要です。",,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%85%ac%e6%96%87%e5%90%8d-no-209/,敦賀市公文名 no.209,35.619485623378,136.0524345172,敦賀市公文名24-7-33,2780万円,平成15年12月,189.81㎡,"1F:66.74㎡
                                                                                                                                                    2F:57.00㎡",4台,木造,図面参照,補修は不要,"敦賀駅：約4,700m、敦賀病院：約4,800m、つくしんぼ保育園：約50m、
粟野南小学校：約100m、粟野中学校：約1,200m、",上下水道、オール電化,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%a8%aa%e6%b5%9c-no-208/,敦賀市横浜 no.208,35.7401107,136.0997306,敦賀市横浜24-8,300万円,平成2年7月,423.05㎡,1F:84.56㎡,3台,軽量鉄骨,図面参照,多少の補修必要,"敦賀駅：約13,400m、東浦診療所：約500m、東浦保育園：約650m、
東浦小学校：約300m、東浦中学校：約300m",畑・倉庫付き。プロパンガス。自然豊かな地域です。,"別途仲介手数料(330,000円税込)が必要です。",,,,,,未登記建物有り。(倉庫),
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%92%8c%e4%b9%85%e9%87%8e-no-207/,敦賀市和久野 no.207,35.6306665,136.0577555,敦賀市和久野27-21-1,2499万円,昭和61年6月,218.36㎡,"1F:91.70㎡
                                                                                                                                                    2F:49.70㎡",4台,木造,図面参照,補修は不要,"敦賀駅：約3,500m、敦賀病院：約3,200m、新和さみどり保育園：約200m、
粟野南小学校：約1,500m、粟野中学校：約1,100m",上下水道、電気引込済み、プロパンガス、水洗トイレ(洋式),,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9d%be%e5%b3%b6%e7%94%ba2%e4%b8%81%e7%9b%ae-no-206/,敦賀市松島町2丁目 no.206,35.6516358,136.0579288,敦賀市松島町2丁目8-54,885万円,昭和43年3月,314.49㎡,1F:93.38㎡,2台,木造,図面参照,多少の補修必要,"敦賀駅：約2,200m、敦賀病院：約850m、松原保育園：約550m、
松原小学校：約500m、松陵中学校：約800m",平屋のお家です、北東角地、一部リフォーム済み,"駐車場収益あり(1台4,000円×2台)、北側・東側道路共にセットバック必要、周知の埋蔵文化財包蔵地内",,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e4%b8%89%e5%b3%b6%e7%94%ba%ef%bc%92%e4%b8%81%e7%9b%ae-no-204/,敦賀市三島町２丁目 no.204,35.648545,136.0639204,敦賀市三島町2丁目18番11号,880万円,昭和40年(昭和60年増築),216.59㎡,"1F:95.78㎡
                                                                                                                                                    2F:41.13㎡",3台,木造,図面参照,多少の補修必要,"敦賀駅：約1,300m、敦賀病院：約700m、三島保育園：約400m、
西小学校：約750m、松陵中学校：約1,700m",南東角地、駐車3台可能,建物一部未登記あり,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%b9%b3%e5%92%8c%e7%94%ba-no-203/,敦賀市平和町 no.203,35.6462767,136.0492681,敦賀市平和町12-11,730万円,,145.21㎡,,,,,,"敦賀駅：約2,600m、敦賀病院：約2,200m、木崎保育園：約700m、
中央小学校：約1,000m、松陵中学校：約1,000m",上下水道、プロパンガス(個別)、電気引込済み、側溝、解体更地渡し,,宅地,第1種低層住居専用地域,60％,100％,市道(幅員 南5.9m 西6.1m),現在古家がありますが、契約締結後に解体いたします。,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%b2%93%e8%a6%8b-no-202/,敦賀市沓見 no.202,35.651069018773,136.01992754921,敦賀市沓見165-26-16,980万円,平成元年,481.22㎡,"1F:124.64㎡
                                                                                                                                                    2F:71.50㎡",2台,軽量鉄骨造,図面参照,多少の補修必要,"敦賀駅：約6,300m、敦賀病院：約5,800m、沓見保育園：約1,400m、
沓見小学校：約1,400m、松陵中学校：約4,300m",上水道、浄化槽(個別)、プロパンガス(個別)、電気引込済、6LDK,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e4%b8%ad-no-201/,敦賀市中 no.201,35.6454095,136.0830211,敦賀市中36-8-2,890万円,,338.38㎡,,,,,,"敦賀駅：約2,100m、敦賀病院：約3,000m、つるが保育園：約1,400m、
角鹿小学校：約1,800m、角鹿中学校：約1,800m",上水道、浄化槽、プロパンガス、電気、側溝,解体更地渡しとします。,宅地,準工業地域,60％,200％,市道(幅員9.5m),,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%ab%9b%e5%b7%9d%e7%94%ba2%e4%b8%81%e7%9b%ae-no-199/,敦賀市櫛川町2丁目 no.199,35.648755766356,136.04717615292,敦賀市櫛川町2丁目309番1,850万円,,162㎡,,,,,,"敦賀駅：約3,200m、敦賀病院：約2,200m、櫛川保育園：約650m、
松原小学校：約1,400m、松陵中学校：約700m",上下水道,"別途仲介手数料(346,500円税込)が必要です。立家有り。解体更地渡し。",宅地,第1種低層住居専用地域,60％,100％,市道(幅員5.7m),,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%b4%a5%e5%86%85%e7%94%ba%ef%bc%93%e4%b8%81%e7%9b%ae-no-198/,敦賀市津内町３丁目 no.198,35.645735713918,136.06995360587,敦賀市津内町3丁目9-7,1100万円,平成9年12月,124.39㎡,1F:40.03㎡,,軽量鉄骨造,図面参照,多少の補修必要,"敦賀駅：約750m、敦賀病院：約1,300m、三島保育園：約550m、
敦賀西小学校：約1,100ｍ、気比中学校：約1,000ｍ",上下水道引き込みあり(上水メーター廃止登録済み)、都市ガス,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e9%89%84%e8%bc%aa%e7%94%ba2%e4%b8%81%e7%9b%ae-no-197/,敦賀市鉄輪町2丁目 no.197,35.642778233804,136.07317788161,敦賀市鉄輪町2丁目6-10,1100万円,,199.73㎡,,,,,,"敦賀駅：約400m、最寄り駅：約400m、敦賀病院：約1,800m、
つるが保育園：約1,000m、南小学校：約1,200m、気比中学校：約1,100m",上下水道引込済み,建築基準法第22条区域、セットバック有(約0.1m),宅地,第1種住居地域,60％,200％,市道(幅員3.8m),,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9c%a8%e5%b4%8e-no-196/,敦賀市木崎 no.196,35.643954,136.0461705,敦賀市木崎24-19-6,3250万円,平成5年3月,363.65㎡,"1F:92.75㎡
                                                                                                                                                    2F:73.70㎡",2台,,図面参照,補修は不要,"敦賀駅：約3,000m、敦賀病院：約2,600m、保育園：約300m、
小学校：約950m、中学校：約1,300m",上下水道、オール電化,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%9d%82%e4%b8%8b-no-195/,敦賀市坂下 no.195,35.627476397001,136.07526753835,敦賀市坂下34-3-2（道口）,1640万円,昭和57年8月,392.31㎡,"1F:61.38㎡
                                                                                                                                                    2F:61.38㎡",3台,軽量鉄骨造,図面参照,多少の補修必要,"敦賀駅：約2,600m、敦賀病院：約3,600m、中郷保育園：約800m、
小学校：約500m、中学校：約2,900m",普通車3台駐車可、クロス張り替え済み、令和7年4月外壁塗装済み、家庭菜園等可能な裏庭あります。,,,,,,,,
https://tsuruga-akiya.jp/property/rent/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9d%be%e5%8e%9f%e7%94%ba-no-194/,敦賀市松原町 no.194,35.6521871,136.0521396,敦賀市松原町25-3,,昭和52年,88.19㎡,"1F:51.15㎡
                                                                                                                                                    2F:31.57㎡
                                                                                                                                                                                                    3F:31.57㎡",1台,鉄骨造,図面参照,現在補修中,"敦賀駅：約2,700m、敦賀病院：約1,300m、松原保育園：約300m、
松原小学校：約700m、松陵中学校：約350m",上下水道、プロパンガス、風呂(ガス)、水洗トイレ(洋式),,,,,,,,6万円／月敷金6万円　礼金6万円　管理費3千円
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9c%a8%e5%b4%8e-no-193/,敦賀市木崎 no.193,35.64330782469,136.04264788941,敦賀市木崎39-24-4,2280万円,平成17年4月,184.82㎡,"1F:62㎡
                                                                                                                                                    2F:56㎡",2台,木造,図面参照,多少の補修必要,,カナダ輸入住宅、セルコホームのお家です。,"敦賀駅：約3,400ｍ、敦賀病院：約3,000ｍ、木崎保育園：約200ｍ、
中央小学校：約950ｍ、松陵中学校：約1,600ｍ",,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%b1%b1%e6%b3%89-no-192/,敦賀市山泉 no.192,35.6202136,136.0688961,敦賀市山泉25-7-4,980万円,昭和58年11月,195.04㎡,"1F:75.73㎡
                                                                                                                                                    2F:33.07㎡",1台,木造,図面参照,補修は不要,"敦賀駅：約3,600m、敦賀病院：約4,500m、中郷保育園：約900m、
中郷小学校：約1,400m、気比中学校：約3,800m",上水道、汲み取り式、プロパンガス、電気・電話引込済、車庫有,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%85%ac%e6%96%87%e5%90%8d-no-191/,敦賀市公文名 no.191,35.619707243516,136.05635388717,敦賀市公文名35-22-11,2650万円,平成30年6月,142.01㎡,"1F:49.15㎡
                                                                                                                                                    2F:47.61㎡",2台,木造,図面参照,補修は不要,"敦賀駅：約4,500m、国立病院：約3,100m、つくしんぼ保育園：約400m、
粟野南小学校：約400m、粟野中学校：約1,300m",築7年、オール電化、サンルームあり、2台分カーポートあり,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e5%b2%a1%e5%b1%b1%e7%94%ba2%e4%b8%81%e7%9b%ae-no-190/,敦賀市岡山町2丁目 no.190,35.6293456,136.0713928,敦賀市岡山町2丁目49-2-4,300万円,昭和48年,233.61㎡,"1F:84.96㎡
                                                                                                                                                    2F:28.27㎡",2台,木造,図面参照,大幅な補修必要,"敦賀駅：約2,500ｍ、最寄バス停：約200ｍ、敦賀病院：約3,500ｍ、
中郷保育園：約400ｍ、中郷小学校：約350ｍ、気比中学校：約2,900ｍ",上水道、排水汲み取り、プロパンガス,,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%9c%a8%e5%b4%8e-no-189/,敦賀市木崎 no.189,35.6368055,136.0469527,敦賀市木崎7-12-1,7800万円,,853.60㎡,,,,,,"敦賀駅：約3,700ｍ、最寄バス停：約350ｍ、敦賀病院：約3,000ｍ、
木崎保育園：約750ｍ、中央小学校：約450ｍ、松陵中学校：約2,000ｍ",上下水道、プロパンガス,,宅地,工業地域,60％,200％,市道（幅員8m）,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%b5%90%e5%9f%8e%e7%94%ba-no-188/,敦賀市結城町 no.188,35.655704,136.0658312,敦賀市結城町1-2,344万円,,75.90㎡,,,,,,"敦賀駅：約1,800m、敦賀病院：約600m、晴明保育園：約400m、
西小学校：約400m、松陵中学校：約1,600m",上水道、都市ガス(引込なし)、解体更地渡し,,宅地,近隣商業地域,80％,200％,市道(幅員 東16.9m),現在、古家がありますが、契約締結後に解体いたします。,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e7%b5%90%e5%9f%8e%e7%94%ba-no-187/,敦賀市結城町 no.187,35.6557474,136.0658126,敦賀市結城町1-1,429万円,,94.57㎡,,,,,,"敦賀駅：約1,800m、敦賀病院：約600m、晴明保育園：約400m、
西小学校：約400m、松陵中学校：約1,600m",上水道、都市ガス(引込なし)、解体更地渡し,,宅地,近隣商業地域,80％,200％,市道(幅員 東16.9m 北5.5m),現在、古家がありますが、契約締結後に解体いたします。,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%96%b0%e5%92%8c%e7%94%ba2%e4%b8%81%e7%9b%ae-no-186/,敦賀市新和町2丁目 no.186,35.6261385,136.0529125,敦賀市新和町2丁目29番8,1480万円,昭和51年,238.42㎡,"1F:103.70㎡
                                                                                                                                                    2F:41.75㎡",1台,木造,図面参照,多少の補修必要,"敦賀駅：約4,200m、敦賀病院：約4,200m、新和さみどり保育園：約750m、
粟野南小学校：約850m、粟野中学校：約550m",上下水道、電気引込み済み、プロパンガス、風呂(ガス、シャワー有)、水洗トイレ(洋式),,,,,,,,
https://tsuruga-akiya.jp/property/buysell/%e6%95%a6%e8%b3%80%e5%b8%82%e6%a8%aa%e6%b5%9c-no-185/,敦賀市横浜 no.185,35.742856195227,136.09977097672,敦賀市横浜22号9番1・22号12番,100万円,,659㎡,,,,,,"敦賀駅：約13500m、敦賀病院：約12900m、東浦保育園：約300m
、東浦小中学校：約700m、コンビニ：約500m",上下水道分担金と引込工事費用あり。農業集落排水。,,宅地,無指定,60％,200％,市道（幅員5.9m）,,
